pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
Kepler-1430 b,Kepler-1430,1,1,Transit,2016
Kepler-1430 b,Kepler-1430,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1431 b,Kepler-1431,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1432 b,Kepler-1432,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1433 b,Kepler-1433,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1434 b,Kepler-1434,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1435 b,Kepler-1435,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1436 b,Kepler-1436,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1437 b,Kepler-1437,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1438 b,Kepler-1438,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-1439 b,Kepler-1439,1,1,Transit,2016
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 b,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-144 c,Kepler-144,1,2,Transit,2014
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1440 b,Kepler-1440,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1441 b,Kepler-1441,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1442 b,Kepler-1442,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1443 b,Kepler-1443,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1444 b,Kepler-1444,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1445 b,Kepler-1445,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1446 b,Kepler-1446,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1447 b,Kepler-1447,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1448 b,Kepler-1448,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-1449 b,Kepler-1449,1,1,Transit,2016
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 b,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-145 c,Kepler-145,1,2,Transit,2013
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1450 b,Kepler-1450,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1451 b,Kepler-1451,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1452 b,Kepler-1452,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1453 b,Kepler-1453,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1454 b,Kepler-1454,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1455 b,Kepler-1455,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1456 b,Kepler-1456,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1457 b,Kepler-1457,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1458 b,Kepler-1458,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-1459 b,Kepler-1459,1,1,Transit,2016
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 b,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-146 c,Kepler-146,1,2,Transit,2014
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1460 b,Kepler-1460,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1461 b,Kepler-1461,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1462 b,Kepler-1462,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1463 b,Kepler-1463,1,1,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 b,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1464 c,Kepler-1464,1,2,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1465 b,Kepler-1465,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1466 b,Kepler-1466,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1467 b,Kepler-1467,1,1,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 b,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 c,Kepler-1468,1,3,Transit,2016
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1468 d,Kepler-1468,1,3,Transit,2021
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-1469 b,Kepler-1469,1,1,Transit,2016
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 b,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-147 c,Kepler-147,1,2,Transit,2014
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1470 b,Kepler-1470,1,1,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 b,Kepler-1471,1,2,Transit,2016
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1471 c,Kepler-1471,1,2,Transit,2023
Kepler-1472 b,Kepler-1472,1,1,Transit,2016
